frame_id;timestamp;eye1_angle;eye2_angle;eye1_y;eye2_y;tail_angle;tail_x;tail_y;okr_active;okr_speed;okr_direction;okr_frequency;okr_pattern;valid;error
824;19218.0682089;94.70018005371094;96.18437957763672;417.3237838745117;120.34634780883789;1.9864507086157592;188;301;False;0;1;2;Lines;True;NaN
825;19218.0733218;95.17452239990234;95.33892822265625;417.43621826171875;120.30680847167969;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
826;19218.078591;94.61517333984375;96.05035400390625;417.4564743041992;120.4321174621582;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
827;19218.0836463;94.61895751953125;96.01569366455078;417.38271713256836;120.36153030395508;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
828;19218.0886758;94.3116226196289;95.62649536132812;417.4232749938965;120.29048156738281;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
829;19218.0938625;94.7064208984375;95.28597259521484;417.4258689880371;120.30225372314453;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
830;19218.0987979;94.84269714355469;95.30908203125;417.5035705566406;120.3301887512207;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
831;19218.1038545;94.3744888305664;95.5797119140625;417.58290100097656;120.22666549682617;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
832;19218.108974;94.62894439697266;95.94835662841797;417.6322326660156;119.44261932373047;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
833;19218.1141916;94.04425811767578;95.53860473632812;416.9659767150879;120.14222717285156;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
834;19218.1192448;94.83378601074219;96.44007110595703;417.6164779663086;119.58904266357422;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
835;19218.1266689;95.08658599853516;96.29888153076172;417.19665145874023;119.46487808227539;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
836;19218.1301652;95.02798461914062;96.65916442871094;417.47086334228516;119.41276931762695;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
837;19218.1342958;94.08199310302734;96.60234832763672;417.08899688720703;119.70919799804688;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
838;19218.1405143;94.7309341430664;96.83686828613281;417.0060272216797;119.70604705810547;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
839;19218.1443902;94.54500579833984;95.76779174804688;416.58192443847656;119.35588455200195;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
840;19218.1496064;94.27658081054688;95.8534164428711;417.4353675842285;119.27058792114258;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
841;19218.1545127;95.30989837646484;96.2820053100586;417.5616874694824;119.44795608520508;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
842;19218.1597005;94.709228515625;95.10801696777344;417.54800033569336;120.26092529296875;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
843;19218.1647612;94.21900177001953;95.69075775146484;417.4364242553711;119.42898941040039;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
844;19218.1697527;94.82954406738281;96.30054473876953;417.47359466552734;119.50753784179688;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
845;19218.1749293;95.01485443115234;95.19530487060547;417.4872245788574;119.3072624206543;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
846;19218.1799707;94.86868286132812;95.22529602050781;417.5019950866699;119.35205078125;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
847;19218.1851265;93.73857879638672;95.55936431884766;417.12450408935547;119.4998664855957;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
848;19218.1904128;94.31597137451172;95.72566223144531;417.0289421081543;120.45435333251953;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
849;19218.1953433;94.56167602539062;95.33348083496094;417.51049041748047;119.34766387939453;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
850;19218.2004995;95.296875;95.57038116455078;417.50890731811523;120.29365158081055;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
851;19218.2063073;95.06967163085938;95.86907196044922;417.55136489868164;119.4030647277832;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
852;19218.2104926;94.98104858398438;95.44503021240234;417.40073013305664;120.29124450683594;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
853;19218.215622;93.72592163085938;95.90703582763672;416.95643615722656;120.39090347290039;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
854;19218.2211242;94.97415161132812;95.42530059814453;417.4419403076172;120.26030349731445;2.1133171667255723;188;302;False;0;1;2;Lines;True;NaN
855;19218.2261566;94.84850311279297;95.89456939697266;417.51732635498047;120.37631225585938;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
856;19218.2308153;94.5033187866211;95.97193145751953;417.4766616821289;120.31393051147461;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
857;19218.2360197;94.78343963623047;95.16043090820312;417.4172592163086;119.3691291809082;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
858;19218.2409509;94.53160095214844;95.83968353271484;417.38675689697266;120.09765625;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
859;19218.2460278;94.63322448730469;95.56500244140625;417.38427734375;120.39736938476562;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
860;19218.2515073;94.58773040771484;95.2887191772461;417.41543197631836;120.31718826293945;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
861;19218.256317;94.71835327148438;95.65711212158203;417.4724578857422;120.38874435424805;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
862;19218.2614648;94.93531036376953;95.46417236328125;417.4713592529297;119.31100845336914;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
863;19218.266331;94.849853515625;96.85778045654297;417.5565872192383;119.98823928833008;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
864;19218.271587;93.89486694335938;96.60475158691406;417.1641082763672;119.72028350830078;2.1133171667255723;188;302;False;0;1;2;Lines;True;NaN
865;19218.276847;94.32227325439453;96.31136322021484;417.49132919311523;119.50745391845703;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
866;19218.28163;94.2494888305664;96.37893676757812;417.5672607421875;119.49956512451172;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
867;19218.2868245;94.62525177001953;95.69200897216797;417.52137756347656;119.60954284667969;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
868;19218.2918914;94.81832122802734;95.75337982177734;417.4541358947754;119.53154373168945;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
869;19218.2969612;94.88546752929688;96.07549285888672;417.5255813598633;119.72689056396484;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
870;19218.3019095;94.8575668334961;96.90795135498047;417.5211410522461;119.65588760375977;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
871;19218.3071332;94.60074615478516;96.39047241210938;416.48896408081055;119.50654220581055;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
872;19218.3127047;94.3067855834961;96.90557098388672;417.5354537963867;119.70507431030273;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
873;19218.3178849;94.9245376586914;96.32612609863281;417.6093940734863;120.38346862792969;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
874;19218.3226767;94.58618927001953;95.63147735595703;417.08784103393555;120.44015502929688;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
875;19218.3274169;93.78801727294922;95.60355377197266;417.4554557800293;120.26912307739258;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
876;19218.3325179;94.93041229248047;95.54180908203125;417.52722930908203;120.24060440063477;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
877;19218.3375096;94.20703125;95.69524383544922;417.9912738800049;120.31255722045898;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
878;19218.342549;94.7067642211914;96.27942657470703;417.3360710144043;120.5431022644043;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
879;19218.3483536;94.78963470458984;96.16746520996094;417.46190643310547;120.41717529296875;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
880;19218.3529077;94.4026870727539;95.807861328125;417.45095443725586;120.07734680175781;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
881;19218.3579761;94.75547790527344;96.17835998535156;417.3310852050781;120.4540786743164;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
882;19218.3631498;94.02272033691406;95.2092056274414;416.92952728271484;120.16717147827148;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
883;19218.3681731;93.9327163696289;95.883544921875;417.4978141784668;120.48195266723633;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
884;19218.3731879;94.98384094238281;95.81919860839844;417.46370697021484;120.39733123779297;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
885;19218.378326;94.4460678100586;94.95680236816406;417.39204025268555;120.26113510131836;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
886;19218.3833887;95.08893585205078;95.73234558105469;417.43825912475586;120.34912109375;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
887;19218.3883998;94.90817260742188;95.93143463134766;417.349853515625;120.37843704223633;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
888;19218.3941768;94.93745422363281;95.19918060302734;417.0499572753906;120.26244354248047;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
889;19218.3986557;94.59130859375;95.84699249267578;416.9939956665039;120.11420059204102;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
890;19218.4042923;94.90802001953125;95.83401489257812;417.50318145751953;120.35626983642578;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
891;19218.408822;94.30805206298828;96.72776794433594;417.0231056213379;119.6333122253418;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
892;19218.4138929;94.82503509521484;96.09886169433594;416.6778373718262;119.35647964477539;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
893;19218.4188603;95.01255798339844;95.86363220214844;417.47714614868164;119.29387283325195;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
894;19218.4239017;94.17191314697266;96.23019409179688;417.5843391418457;119.54574203491211;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
895;19218.4289796;94.41433715820312;96.36565399169922;417.54853439331055;119.77822875976562;2.240162896311483;188;303;False;0;1;2;Lines;True;NaN
896;19218.4341104;94.44783782958984;96.5021743774414;417.4380760192871;119.49641418457031;2.240162896311483;188;303;False;0;1;2;Lines;True;NaN
897;19218.4398219;94.92477416992188;96.35718536376953;416.5479850769043;119.46835327148438;2.240162896311483;188;303;False;0;1;2;Lines;True;NaN
898;19218.4443044;94.74357604980469;96.47991180419922;417.43555450439453;119.53984832763672;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
899;19218.4494241;94.70350646972656;95.63343048095703;416.6087532043457;119.29670333862305;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
900;19218.4543789;94.9721450805664;96.15216064453125;416.5309181213379;119.6755485534668;1.9864507086157592;188;301;False;0;1;2;Lines;True;NaN
901;19218.4595471;94.53784942626953;96.48860168457031;417.627872467041;119.43708038330078;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
902;19218.4647339;94.3225326538086;95.9852523803711;417.11603927612305;120.50090408325195;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
903;19218.469792;94.9742660522461;96.01862335205078;417.5588493347168;120.31114196777344;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
904;19218.4748528;94.73163604736328;95.39653015136719;417.3387985229492;120.25647735595703;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
905;19218.4799242;94.62855529785156;96.2428970336914;417.42372131347656;120.65681076049805;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
906;19218.4851961;94.67285919189453;96.11260223388672;417.4732437133789;120.34883117675781;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
907;19218.4900205;94.63526153564453;95.94496154785156;417.43693923950195;120.46166229248047;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
908;19218.4951712;94.60736846923828;95.95572662353516;417.47226333618164;120.38840866088867;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
909;19218.5005383;94.4372329711914;95.35385131835938;417.3554000854492;120.30093383789062;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
910;19218.5067924;94.27977752685547;95.58995819091797;418.06468963623047;120.16682052612305;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
911;19218.5111804;94.32518768310547;95.70532989501953;416.9515800476074;120.2811050415039;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
912;19218.5155341;94.38871765136719;95.80435943603516;417.41170501708984;120.35895538330078;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
913;19218.5207091;94.35663604736328;95.75333404541016;417.4970359802246;120.30345153808594;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
914;19218.5262364;94.73936462402344;95.75021362304688;417.5984115600586;120.33919525146484;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
915;19218.5306686;94.45552062988281;95.30679321289062;417.50503158569336;120.16483306884766;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
916;19218.5358735;94.27974700927734;95.64724731445312;417.42528533935547;120.24358367919922;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
917;19218.5408321;95.01204681396484;95.68524169921875;417.5021057128906;119.46016693115234;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
918;19218.5459137;94.6368637084961;95.39213562011719;417.5589904785156;120.21731185913086;1.9864507086157592;188;301;False;0;1;2;Lines;True;NaN
919;19218.5511147;94.86558532714844;95.27705383300781;417.53987884521484;119.33901596069336;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
920;19218.5560585;94.71637725830078;95.97769927978516;417.0449409484863;120.47750473022461;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
921;19218.561254;94.67967224121094;95.4654769897461;417.49800872802734;120.06830978393555;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
922;19218.5663238;94.6224136352539;96.1910171508789;418.06711196899414;119.76165771484375;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
923;19218.5713746;94.36152648925781;96.19770050048828;417.6353569030762;119.55509185791016;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
924;19218.5765294;94.79905700683594;97.00809478759766;417.48418045043945;119.84752655029297;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
925;19218.5816283;94.34791564941406;96.29852294921875;417.45165634155273;119.6984748840332;2.240162896311483;188;303;False;0;1;2;Lines;True;NaN
926;19218.5866339;94.06858825683594;95.26510620117188;417.71735763549805;120.10921096801758;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
927;19218.5925749;94.98716735839844;96.46186828613281;417.53520584106445;119.69570922851562;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
928;19218.5979222;93.8135757446289;95.38273620605469;417.5440979003906;120.06371307373047;1.9864507086157592;188;301;False;0;1;2;Lines;True;NaN
929;19218.6040602;94.35875701904297;96.43978881835938;417.5874443054199;119.77320098876953;2.240162896311483;188;303;False;0;1;2;Lines;True;NaN
930;19218.6079299;94.70514678955078;96.05555725097656;417.5464668273926;120.3453598022461;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
931;19218.6120818;94.6507339477539;95.20086669921875;417.07777404785156;119.3797378540039;1.9864507086157592;188;301;False;0;1;2;Lines;True;NaN
932;19218.6170718;94.19517517089844;95.8589859008789;417.1152534484863;120.42255401611328;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
933;19218.6221236;95.0514144897461;95.59563446044922;417.4939613342285;120.29392623901367;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
934;19218.62718;94.60145568847656;96.26649475097656;417.42385482788086;120.67160034179688;2.240162896311483;188;303;False;0;1;2;Lines;True;NaN
935;19218.6322906;94.7829360961914;95.9886474609375;417.2966537475586;120.34637832641602;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
936;19218.6373759;94.88748168945312;95.98101043701172;417.3902282714844;120.3049087524414;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
937;19218.6424462;94.51934051513672;96.31976318359375;417.46953201293945;120.41266632080078;2.493787219171683;188;305;False;0;1;2;Lines;True;NaN
938;19218.6476181;94.83319854736328;96.1063003540039;417.464168548584;120.32773971557617;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
939;19218.6527827;94.61493682861328;96.01630401611328;417.4911003112793;120.35383224487305;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
940;19218.6577754;94.2448501586914;95.71847534179688;417.44460678100586;120.29355239868164;1.9864507086157592;188;301;False;0;1;2;Lines;True;NaN
941;19218.6627743;94.75205993652344;95.44369506835938;417.27972412109375;120.11791610717773;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
942;19218.6679396;94.5695571899414;95.17304992675781;417.4668655395508;120.30474853515625;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
943;19218.6730314;95.24951934814453;96.14693450927734;417.4397621154785;120.30143356323242;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
944;19218.6782609;94.61932373046875;95.45378112792969;417.50164794921875;119.39718627929688;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
945;19218.6831709;94.62349700927734;95.95114135742188;417.00704193115234;120.28961181640625;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
946;19218.688708;95.07926940917969;95.78217315673828;417.58229064941406;120.06367874145508;2.240162896311483;188;303;False;0;1;2;Lines;True;NaN
947;19218.6956303;94.7251205444336;96.37812042236328;417.4961929321289;119.60335159301758;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
948;19218.6986399;94.72342681884766;95.96031951904297;417.46772384643555;119.58240127563477;1.9864507086157592;188;301;False;0;1;2;Lines;True;NaN
949;19218.7035677;94.6455078125;95.97699737548828;416.6225700378418;119.36856079101562;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
950;19218.7084923;94.61707305908203;96.3079605102539;417.4859199523926;119.49625015258789;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
951;19218.7135896;94.96879577636719;96.75109100341797;417.53808975219727;119.61859893798828;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
952;19218.7187366;94.5633773803711;96.04121398925781;416.9615669250488;119.41958618164062;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
953;19218.7240212;94.63848114013672;95.7529067993164;417.42900466918945;119.39224624633789;2.1133171667255723;188;302;False;0;1;2;Lines;True;NaN
954;19218.7287848;94.5736083984375;96.01077270507812;417.5906105041504;119.28739547729492;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
955;19218.7339003;94.79955291748047;95.86150360107422;417.5538444519043;120.43014526367188;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
956;19218.7389582;94.40394592285156;95.27123260498047;417.498348236084;119.2894515991211;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
957;19218.7442051;94.58832550048828;96.17254638671875;417.5584487915039;120.32062530517578;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
958;19218.7492893;94.80496978759766;96.27862548828125;417.53227615356445;120.33772277832031;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
959;19218.7543839;94.19013214111328;95.52476501464844;417.53040313720703;120.1786003112793;1.9864507086157592;188;301;False;0;1;2;Lines;True;NaN
960;19218.7594507;94.91570281982422;96.21590423583984;417.51024627685547;120.31058120727539;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
961;19218.7646562;94.7720718383789;96.16484832763672;417.1442985534668;120.37704849243164;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
962;19218.7696316;94.80685424804688;95.30944061279297;417.08416748046875;120.1212158203125;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
963;19218.7750008;95.05955505371094;95.91312408447266;417.52333068847656;120.37315368652344;1.9864507086157592;188;301;False;0;1;2;Lines;True;NaN
964;19218.7797534;93.89140319824219;95.29957580566406;417.4262046813965;119.33301162719727;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
965;19218.7856421;94.93148803710938;96.19510650634766;417.5578727722168;120.30965423583984;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
966;19218.7899044;95.1828384399414;95.94308471679688;417.5680046081543;120.30545043945312;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
967;19218.7964762;94.33734130859375;95.28529357910156;417.5063819885254;119.32655334472656;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
968;19218.800545;94.90998077392578;95.779541015625;417.42270278930664;120.24861526489258;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
969;19218.8052317;94.64529418945312;95.81919860839844;417.61230850219727;120.23607635498047;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
970;19218.8102017;94.77249145507812;95.44371795654297;417.36328506469727;120.12017440795898;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
971;19218.815256;94.74092864990234;96.04492950439453;417.02657318115234;120.35818099975586;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
972;19218.8203344;94.3984146118164;96.02478790283203;417.60644912719727;119.34204864501953;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
973;19218.8254378;94.01880645751953;96.72193145751953;417.0890350341797;119.56454467773438;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
974;19218.8305759;94.53319549560547;95.6271743774414;417.5321731567383;120.08441925048828;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
975;19218.8355331;94.79200744628906;95.81807708740234;417.47483825683594;119.52946090698242;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
976;19218.8406558;94.38948059082031;96.08911895751953;417.00106048583984;119.42398452758789;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
977;19218.8458294;94.68695831298828;96.28014373779297;417.03674697875977;119.35254287719727;1.9864507086157592;188;301;False;0;1;2;Lines;True;NaN
978;19218.8514926;94.47544860839844;95.98928833007812;417.0088348388672;120.2302360534668;1.6057393610483632;188;298;False;0;1;2;Lines;True;NaN
979;19218.8560939;94.44219970703125;95.94461822509766;417.6359100341797;120.23481369018555;2.1133171667255723;188;302;False;0;1;2;Lines;True;NaN
980;19218.8625634;94.07787322998047;96.79979705810547;417.4984245300293;120.40032577514648;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
981;19218.8674289;94.48892211914062;96.26010131835938;417.51869201660156;119.50278854370117;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
982;19218.8712775;94.62349700927734;96.15736389160156;416.96103286743164;120.31118774414062;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
983;19218.876378;94.21345520019531;95.18291473388672;417.00453186035156;119.31034469604492;1.7326605648701625;188;299;False;0;1;2;Lines;True;NaN
984;19218.8813187;94.84423065185547;95.40569305419922;417.4610595703125;120.29895401000977;1.9864507086157592;188;301;False;0;1;2;Lines;True;NaN
985;19218.8863543;93.86853790283203;95.24890899658203;417.3597602844238;120.12515258789062;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
986;19218.8916079;94.93537139892578;96.13774108886719;417.4528045654297;120.30683898925781;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
987;19218.8965363;94.5317611694336;95.757080078125;417.47645568847656;119.44681549072266;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
988;19218.9016991;94.68216705322266;95.6543197631836;417.4873504638672;120.35697937011719;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
989;19218.9067998;95.29886627197266;95.62738037109375;417.5398254394531;120.43146896362305;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
990;19218.9119161;94.70689392089844;95.2491455078125;417.37388610839844;119.31192016601562;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
991;19218.9169708;94.85709381103516;95.40514373779297;417.4550971984863;120.25974655151367;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
992;19218.9221167;94.59931182861328;95.82347869873047;417.4971618652344;120.4142074584961;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
993;19218.9270656;94.44390869140625;95.42632293701172;417.55896759033203;120.21507263183594;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
994;19218.9322551;94.35388946533203;95.7181396484375;417.51526260375977;120.47059631347656;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
995;19218.9371897;95.08415222167969;96.12548828125;417.59095764160156;120.34566116333008;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
996;19218.9424523;94.59173583984375;96.11257934570312;417.4930725097656;120.40090560913086;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
997;19218.9473346;94.74273681640625;95.43736267089844;417.52359771728516;120.2360954284668;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
998;19218.9530208;94.57039642333984;95.25623321533203;417.1253433227539;120.13961029052734;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
999;19218.9593251;93.8747787475586;96.32744598388672;417.0480842590332;119.58006286621094;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1000;19218.9633299;94.78741455078125;95.22837829589844;417.48249435424805;119.34357070922852;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1001;19218.968123;94.96417999267578;95.80474090576172;417.60058975219727;119.45277404785156;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1002;19218.973053;93.80500793457031;95.55886840820312;417.1405487060547;120.15576171875;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1003;19218.9781699;95.00653076171875;96.84781646728516;417.4317169189453;119.69955825805664;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1004;19218.9828969;95.09603881835938;95.36946868896484;417.43415451049805;119.37307357788086;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1005;19218.9880592;94.91061401367188;95.75450897216797;417.4671401977539;120.31072235107422;1.9864507086157592;188;301;False;0;1;2;Lines;True;NaN
1006;19218.993395;94.63365936279297;95.72203826904297;417.10847091674805;120.31487655639648;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1007;19218.9983519;94.66963195800781;95.62275695800781;417.50658416748047;119.52429962158203;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1008;19219.0032552;94.65416717529297;95.19544982910156;417.48520278930664;119.31190872192383;1.2248861336786305;188;295;False;0;1;2;Lines;True;NaN
1009;19219.0084688;94.18580627441406;95.97846984863281;417.5993003845215;120.47456359863281;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1010;19219.0135245;93.72563171386719;95.82221221923828;417.07593154907227;120.4150505065918;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1011;19219.0185569;94.7166976928711;95.82275390625;417.4998588562012;120.46170043945312;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1012;19219.0237268;95.19794464111328;96.10488891601562;417.52981185913086;119.31385803222656;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1013;19219.0287013;94.94974517822266;95.56718444824219;417.49288177490234;119.94270706176758;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1014;19219.0338738;94.41666412353516;95.81901550292969;417.55331802368164;120.35871124267578;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1015;19219.0390117;94.95816802978516;96.36746215820312;417.388484954834;120.50235366821289;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
1016;19219.0442535;94.53092956542969;95.73002624511719;417.46550369262695;120.32740020751953;2.3669866593660784;188;304;False;0;1;2;Lines;True;NaN
